Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
17293407;2022-01-11 08:44:13;1;11;2022;8;44;13;28.67;52;2401;23.84;20.41;289;0.192;;3.91
17293504;2022-01-11 08:48:49;1;11;2022;8;48;49;28.74;52;2276;23.84;20.83;289;0.194;;3.91
17293897;2022-01-11 09:06:55;1;11;2022;9;6;55;28.42;53;1601;23.84;20.89;290;0.195;;3.9
17294397;2022-01-11 09:18:19;1;11;2022;9;18;19;28.15;53;1354;23.89;20.65;289;0.193;;3.9
17294568;2022-01-11 09:20:27;1;11;2022;9;20;27;28.12;53;1477;23.84;21.19;290;0.197;;3.9
17294696;2022-01-11 09:22:36;1;11;2022;9;22;36;28.11;55;1447;23.84;20.47;290;0.192;;3.9
17295490;2022-01-11 09:33:43;1;11;2022;9;33;43;27.89;54;1145;23.86;20.65;290;0.193;;3.9
17297062;2022-01-11 09:57:12;1;11;2022;9;57;12;26.69;59;791;23.89;20.95;289;0.195;;3.89
17297242;2022-01-11 09:59:21;1;11;2022;9;59;21;26.55;59;668;23.89;20.47;289;0.192;;3.89
17297521;2022-01-11 10:03:39;1;11;2022;10;3;39;26.24;60;617;23.86;20.95;290;0.195;;3.89
17297817;2022-01-11 10:08:17;1;11;2022;10;8;17;25.93;60;609;23.91;20.53;289;0.192;;3.89
17297997;2022-01-11 10:10:37;1;11;2022;10;10;37;25.8;61;603;23.89;20.83;289;0.194;;3.89
17298152;2022-01-11 10:12:46;1;11;2022;10;12;46;25.68;61;539;23.96;21.01;289;0.195;;3.89
17298752;2022-01-11 10:21:49;1;11;2022;10;21;49;25.31;63;337;23.91;20.83;289;0.194;;3.89
17299385;2022-01-11 10:30:55;1;11;2022;10;30;55;24.91;64;191;23.91;20.47;290;0.192;;3.89
17299690;2022-01-11 10:35:27;1;11;2022;10;35;27;24.75;65;132;23.89;20.47;290;0.192;;3.89
17299847;2022-01-11 10:37:37;1;11;2022;10;37;37;24.68;65;104;23.91;20.53;289;0.192;;3.89
17300208;2022-01-11 10:44:18;1;11;2022;10;44;18;24.44;66;44;23.91;20.65;289;0.193;;3.89
17300296;2022-01-11 10:48:37;1;11;2022;10;48;37;24.32;66;20;23.96;20.77;289;0.194;;3.89
17300347;2022-01-11 10:50:47;1;11;2022;10;50;47;24.3;66;12;23.91;20.77;290;0.194;;3.89
17300410;2022-01-11 10:52:57;1;11;2022;10;52;57;24.23;67;7;23.91;20.53;289;0.192;;3.89
17300509;2022-01-11 10:57:30;1;11;2022;10;57;30;24.14;67;0;23.96;20.53;289;0.192;;3.89
17300556;2022-01-11 10:59:40;1;11;2022;10;59;40;24.06;67;0;23.91;20.83;290;0.194;;3.89
17300604;2022-01-11 11:01:50;1;11;2022;11;1;50;23.99;68;0;23.96;20.47;289;0.192;;3.89
17300653;2022-01-11 11:04:00;1;11;2022;11;4;0;23.95;68;0;23.91;20.71;299;0.193;;3.89
17300795;2022-01-11 11:10:38;1;11;2022;11;10;38;23.76;69;0;23.94;20.77;289;0.194;;3.89
17300892;2022-01-11 11:15:04;1;11;2022;11;15;4;23.68;70;0;23.94;20.77;290;0.194;;3.89
17301043;2022-01-11 11:21:47;1;11;2022;11;21;47;23.46;70;0;23.94;20.77;289;0.194;;3.89
17301098;2022-01-11 11:23:58;1;11;2022;11;23;58;23.35;71;0;23.94;21.01;297;0.195;;3.89
17301142;2022-01-11 11:26:08;1;11;2022;11;26;8;23.24;71;0;23.94;20.65;290;0.193;;3.89
17301297;2022-01-11 11:32:51;1;11;2022;11;32;51;23.05;72;0;23.94;20.59;295;0.193;;3.89
17301395;2022-01-11 11:37:19;1;11;2022;11;37;19;22.77;73;0;23.94;20.83;290;0.194;;3.89
17301453;2022-01-11 11:39:29;1;11;2022;11;39;29;22.63;74;0;23.94;20.53;290;0.192;;3.89
17301496;2022-01-11 11:41:39;1;11;2022;11;41;39;22.54;74;0;23.96;20.41;293;0.191;;3.89
17301599;2022-01-11 11:46:06;1;11;2022;11;46;6;22.39;74;0;23.94;20.89;290;0.195;;3.89
17301647;2022-01-11 11:48:16;1;11;2022;11;48;16;22.33;75;0;23.99;20.89;289;0.194;;3.89
17301693;2022-01-11 11:50:27;1;11;2022;11;50;27;22.26;75;0;23.96;20.89;289;0.195;;3.89
17301838;2022-01-11 11:57:10;1;11;2022;11;57;10;22.01;76;0;23.94;20.71;290;0.193;;3.89
17301936;2022-01-11 12:01:37;1;11;2022;12;1;37;22.02;76;0;23.96;21.01;290;0.195;;3.89
17301983;2022-01-11 12:03:47;1;11;2022;12;3;47;21.95;76;0;23.99;20.89;289;0.194;;3.89
17302089;2022-01-11 12:08:22;1;11;2022;12;8;22;21.95;77;0;23.96;20.53;289;0.192;;3.89
17302131;2022-01-11 12:10:32;1;11;2022;12;10;32;21.96;77;0;23.96;20.53;289;0.192;;3.89
17302186;2022-01-11 12:12:42;1;11;2022;12;12;42;21.95;77;0;23.99;20.65;289;0.193;;3.89
17302279;2022-01-11 12:17:16;1;11;2022;12;17;16;22.13;76;0;23.96;20.77;289;0.194;;3.89
17302380;2022-01-11 12:21:56;1;11;2022;12;21;56;22.17;77;0;23.99;20.65;289;0.193;;3.89
17302428;2022-01-11 12:24:06;1;11;2022;12;24;6;22.14;77;0;23.96;20.83;283;0.194;;3.89
17302479;2022-01-11 12:26:17;1;11;2022;12;26;17;22.09;77;0;23.96;20.89;290;0.195;;3.89
17302573;2022-01-11 12:30:44;1;11;2022;12;30;44;22.2;76;0;23.96;20.35;289;0.191;;3.89
17302676;2022-01-11 12:35:11;1;11;2022;12;35;11;22.2;76;0;23.96;21.01;289;0.195;;3.89
17302775;2022-01-11 12:39:31;1;11;2022;12;39;31;22.16;77;0;23.96;20.65;289;0.193;;3.89
17302858;2022-01-11 12:43:58;1;11;2022;12;43;58;22.12;77;0;23.94;20.83;289;0.194;;3.89
17302909;2022-01-11 12:46:08;1;11;2022;12;46;8;22.14;77;0;23.96;20.77;289;0.194;;3.89
17302952;2022-01-11 12:48:19;1;11;2022;12;48;19;22.1;77;0;23.99;20.89;289;0.194;;3.89
17303050;2022-01-11 12:52:54;1;11;2022;12;52;54;22.02;77;0;23.99;20.65;285;0.193;;3.89
17303108;2022-01-11 12:55:03;1;11;2022;12;55;3;21.95;78;0;23.99;20.35;289;0.191;;3.89
17303152;2022-01-11 12:57:14;1;11;2022;12;57;14;21.9;78;0;23.96;20.83;289;0.194;;3.89
17303258;2022-01-11 13:01:34;1;11;2022;13;1;34;21.9;78;0;23.99;20.53;289;0.192;;3.89
17303304;2022-01-11 13:03:51;1;11;2022;13;3;51;21.89;78;0;23.96;20.83;289;0.194;;3.89
17303351;2022-01-11 13:06:02;1;11;2022;13;6;2;21.79;78;0;23.99;20.65;289;0.193;;3.88
17303459;2022-01-11 13:10:29;1;11;2022;13;10;29;21.63;79;0;23.99;20.77;289;0.194;;3.89
17303778;2022-01-11 13:24:26;1;11;2022;13;24;26;21.34;81;0;23.91;20.77;289;0.194;;3.88
17303839;2022-01-11 13:26:37;1;11;2022;13;26;37;21.28;81;0;24.01;20.65;289;0.193;;3.88
17303926;2022-01-11 13:31:04;1;11;2022;13;31;4;21.19;82;0;23.99;20.95;289;0.195;;3.88
17303977;2022-01-11 13:33:14;1;11;2022;13;33;14;21.17;82;0;23.99;20.47;289;0.192;;3.88
17304026;2022-01-11 13:35:24;1;11;2022;13;35;24;21.17;82;0;23.99;20.47;289;0.192;;3.88
17304076;2022-01-11 13:37:35;1;11;2022;13;37;35;21.16;82;0;24.01;20.77;291;0.194;;3.88
17304173;2022-01-11 13:42:02;1;11;2022;13;42;2;21.05;82;0;23.99;20.53;289;0.192;;3.88
17304325;2022-01-11 13:48:41;1;11;2022;13;48;41;20.78;84;0;23.99;20.59;278;0.192;;3.88
17304375;2022-01-11 13:50:52;1;11;2022;13;50;52;20.77;84;0;24.01;20.83;289;0.194;;3.88
17304422;2022-01-11 13:53:03;1;11;2022;13;53;3;20.68;84;0;24.01;20.83;288;0.194;;3.88
17304474;2022-01-11 13:55:14;1;11;2022;13;55;14;20.57;84;0;24.01;21.01;289;0.195;;3.88
17304522;2022-01-11 13:57:24;1;11;2022;13;57;24;20.58;84;0;24.01;20.65;289;0.193;;3.88
17304566;2022-01-11 13:59:35;1;11;2022;13;59;35;20.5;85;0;23.99;20.83;288;0.194;;3.88
17304620;2022-01-11 14:01:46;1;11;2022;14;1;46;20.48;85;0;23.99;20.95;289;0.195;;3.88
17304678;2022-01-11 14:03:57;1;11;2022;14;3;57;20.49;85;0;23.99;20.77;288;0.194;;3.88
17304781;2022-01-11 14:08:23;1;11;2022;14;8;23;20.54;85;0;24.01;20.89;288;0.194;;3.88
17304828;2022-01-11 14:10:39;1;11;2022;14;10;39;20.57;85;0;24.01;20.41;288;0.191;;3.88
17304881;2022-01-11 14:12:50;1;11;2022;14;12;50;20.62;85;0;24.01;20.53;288;0.192;;3.88
17304927;2022-01-11 14:15:01;1;11;2022;14;15;1;20.61;85;0;24.01;20.35;288;0.191;;3.88
17305089;2022-01-11 14:21:53;1;11;2022;14;21;53;20.42;85;0;24.01;20.47;289;0.192;;3.88
17305190;2022-01-11 14:26:40;1;11;2022;14;26;40;20.41;86;0;24.01;20.53;288;0.192;;3.88
17305340;2022-01-11 14:33:17;1;11;2022;14;33;17;20.56;85;0;24.04;20.65;289;0.193;;3.88
17305386;2022-01-11 14:35:28;1;11;2022;14;35;28;20.41;86;0;24.01;20.41;289;0.191;;3.88
17305429;2022-01-11 14:37:39;1;11;2022;14;37;39;20.25;86;0;24.01;20.65;288;0.193;;3.88
17305483;2022-01-11 14:39:50;1;11;2022;14;39;50;20.34;86;0;24.01;21.01;288;0.195;;3.88
17305585;2022-01-11 14:44:17;1;11;2022;14;44;17;20.15;87;0;24.01;20.77;289;0.194;;3.88
17305625;2022-01-11 14:46:28;1;11;2022;14;46;28;20.14;87;0;24.01;20.95;288;0.195;;3.88
17305674;2022-01-11 14:48:46;1;11;2022;14;48;46;20.14;88;0;24.01;20.89;288;0.194;;3.88
17305789;2022-01-11 14:53:18;1;11;2022;14;53;18;20.15;87;0;24.01;20.41;288;0.191;;3.88
17305835;2022-01-11 14:55:29;1;11;2022;14;55;29;20.15;88;0;24.01;20.59;288;0.192;;3.88
17305886;2022-01-11 14:57:40;1;11;2022;14;57;40;20.14;88;0;24.01;20.89;289;0.194;;3.88
17305939;2022-01-11 14:59:51;1;11;2022;14;59;51;19.94;88;0;24.04;20.35;288;0.191;;3.88
17305981;2022-01-11 15:02:02;1;11;2022;15;2;2;19.84;89;0;24.01;20.83;288;0.194;;3.88
17306029;2022-01-11 15:04:13;1;11;2022;15;4;13;19.71;89;0;24.01;20.47;288;0.192;;3.88
17306091;2022-01-11 15:06:24;1;11;2022;15;6;24;19.81;90;0;24.01;20.77;289;0.194;;3.88
17306138;2022-01-11 15:08:35;1;11;2022;15;8;35;19.99;89;0;24.01;20.65;288;0.193;;3.88
17306197;2022-01-11 15:10:45;1;11;2022;15;10;45;20.01;89;0;24.01;20.83;288;0.194;;3.88
17306296;2022-01-11 15:15:06;1;11;2022;15;15;6;19.97;89;0;24.01;20.89;288;0.194;;3.88
17306342;2022-01-11 15:17:17;1;11;2022;15;17;17;19.94;89;0;24.04;20.53;289;0.192;;3.88
17306345;2022-01-11 15:17:23;1;11;2022;15;17;23;19.94;89;0;24.04;20.53;289;0.192;;3.88
17306406;2022-01-11 15:19:33;1;11;2022;15;19;33;19.92;89;0;24.06;20.59;288;0.192;;3.88
17306407;2022-01-11 15:19:39;1;11;2022;15;19;39;19.92;89;0;24.06;20.59;288;0.192;;3.88
17306449;2022-01-11 15:21:49;1;11;2022;15;21;49;19.88;89;0;24.04;20.59;288;0.192;;3.88
17306496;2022-01-11 15:24:06;1;11;2022;15;24;6;19.84;89;0;23.96;20.53;289;0.192;;3.88
17306548;2022-01-11 15:26:16;1;11;2022;15;26;16;19.71;90;0;24.01;20.89;288;0.194;;3.88
17306599;2022-01-11 15:28:27;1;11;2022;15;28;27;19.59;90;0;23.99;20.83;288;0.194;;3.88
17306655;2022-01-11 15:30:38;1;11;2022;15;30;38;19.54;90;0;24.06;20.71;288;0.193;;3.88
17306808;2022-01-11 15:37:17;1;11;2022;15;37;17;19.52;91;0;23.99;20.29;288;0.19;;3.88
17306894;2022-01-11 15:41:45;1;11;2022;15;41;45;19.54;91;0;23.99;20.89;289;0.194;;3.88
17306948;2022-01-11 15:43:56;1;11;2022;15;43;56;19.59;91;0;23.91;20.59;288;0.193;;3.88
17307061;2022-01-11 15:48:45;1;11;2022;15;48;45;19.58;91;0;23.99;20.71;288;0.193;;3.88
17307111;2022-01-11 15:50:55;1;11;2022;15;50;55;19.52;91;0;23.99;20.89;288;0.194;;3.88
17307173;2022-01-11 15:53:06;1;11;2022;15;53;6;19.54;92;0;23.99;20.77;288;0.194;;3.88
17307220;2022-01-11 15:55:17;1;11;2022;15;55;17;19.61;92;0;24.01;20.71;288;0.193;;3.88
17307325;2022-01-11 16:00:05;1;11;2022;16;0;5;19.51;91;0;23.99;20.71;288;0.193;;3.88
17307378;2022-01-11 16:02:26;1;11;2022;16;2;26;19.39;92;0;23.96;20.65;288;0.193;;3.88
17307430;2022-01-11 16:04:37;1;11;2022;16;4;37;19.3;92;0;23.99;20.59;288;0.192;;3.88
17307475;2022-01-11 16:06:48;1;11;2022;16;6;48;19.28;92;0;23.99;20.71;288;0.193;;3.88
17307529;2022-01-11 16:08:59;1;11;2022;16;8;59;19.32;93;0;24.01;20.77;288;0.194;;3.88
17307573;2022-01-11 16:11:10;1;11;2022;16;11;10;19.4;93;0;23.96;20.65;289;0.193;;3.88
17307684;2022-01-11 16:15:56;1;11;2022;16;15;56;19.54;92;0;23.99;20.65;287;0.193;;3.88
17307735;2022-01-11 16:18:06;1;11;2022;16;18;6;19.57;92;0;24.01;20.59;288;0.192;;3.88
17307897;2022-01-11 16:24:45;1;11;2022;16;24;45;19.8;92;0;23.99;20.65;288;0.193;;3.88
17307950;2022-01-11 16:27:02;1;11;2022;16;27;2;19.9;92;0;23.99;20.83;288;0.194;;3.88
17308001;2022-01-11 16:29:13;1;11;2022;16;29;13;20.02;92;0;23.99;20.89;288;0.194;;3.88
17308052;2022-01-11 16:31:24;1;11;2022;16;31;24;20.14;91;0;23.99;20.59;288;0.192;;3.88
17308103;2022-01-11 16:33:35;1;11;2022;16;33;35;20.15;91;0;23.99;20.71;288;0.193;;3.88
17308166;2022-01-11 16:35:46;1;11;2022;16;35;46;20.25;91;0;23.99;20.59;288;0.192;;3.88
17308211;2022-01-11 16:37:57;1;11;2022;16;37;57;20.28;91;0;23.99;20.95;288;0.195;;3.88
17308271;2022-01-11 16:40:08;1;11;2022;16;40;8;20.31;90;0;23.96;20.77;287;0.194;;3.88
17308378;2022-01-11 16:44:28;1;11;2022;16;44;28;20.15;90;0;23.96;20.41;288;0.191;;3.88
17308431;2022-01-11 16:46:39;1;11;2022;16;46;39;20.14;90;0;23.96;20.89;288;0.195;;3.88
17308537;2022-01-11 16:51:07;1;11;2022;16;51;7;20.05;91;0;23.99;20.59;288;0.192;;3.88
17308580;2022-01-11 16:53:18;1;11;2022;16;53;18;20;91;0;23.99;20.71;287;0.193;;3.88
17308680;2022-01-11 16:57:46;1;11;2022;16;57;46;19.84;92;0;23.96;20.53;288;0.192;;3.88
17308724;2022-01-11 16:59:57;1;11;2022;16;59;57;19.87;92;0;23.99;20.71;288;0.193;;3.88
17308889;2022-01-11 17:06:35;1;11;2022;17;6;35;19.84;92;0;23.91;20.83;288;0.194;;3.88
17308939;2022-01-11 17:08:46;1;11;2022;17;8;46;19.83;92;0;23.96;20.83;287;0.194;;3.88
17308990;2022-01-11 17:10:57;1;11;2022;17;10;57;19.76;92;0;24.01;20.47;288;0.192;;3.88
17309145;2022-01-11 17:17:53;1;11;2022;17;17;53;19.59;93;0;23.99;20.71;287;0.193;;3.88
17309197;2022-01-11 17:20:04;1;11;2022;17;20;4;19.61;93;0;23.96;20.71;287;0.193;;3.88
17309252;2022-01-11 17:22:15;1;11;2022;17;22;15;19.65;93;0;23.96;20.83;288;0.194;;3.88
17309461;2022-01-11 17:31:10;1;11;2022;17;31;10;19.67;93;0;23.96;20.41;287;0.191;;3.88
17309512;2022-01-11 17:33:21;1;11;2022;17;33;21;19.68;93;0;23.96;20.59;288;0.192;;3.88
17309565;2022-01-11 17:35:32;1;11;2022;17;35;32;19.71;93;0;23.96;20.77;287;0.194;;3.88
17309622;2022-01-11 17:37:43;1;11;2022;17;37;43;19.68;93;0;23.96;20.77;287;0.194;;3.88
17309681;2022-01-11 17:39:54;1;11;2022;17;39;54;19.65;93;0;23.99;20.77;286;0.194;;3.88
17309731;2022-01-11 17:42:05;1;11;2022;17;42;5;19.62;93;0;23.96;21.01;287;0.195;;3.88
17309780;2022-01-11 17:44:23;1;11;2022;17;44;23;19.63;93;0;23.96;20.71;287;0.193;;3.88
17309829;2022-01-11 17:46:33;1;11;2022;17;46;33;19.55;93;0;23.94;20.47;288;0.192;;3.88
17309929;2022-01-11 17:50:54;1;11;2022;17;50;54;19.54;94;0;23.96;20.65;287;0.193;;3.88
17309975;2022-01-11 17:53:05;1;11;2022;17;53;5;19.58;94;0;23.96;20.59;287;0.192;;3.88
17310022;2022-01-11 17:55:16;1;11;2022;17;55;16;19.62;94;0;23.96;20.41;287;0.191;;3.88
17310078;2022-01-11 17:57:27;1;11;2022;17;57;27;19.66;94;0;23.94;20.59;287;0.193;;3.88
17310269;2022-01-11 18:06:40;1;11;2022;18;6;40;19.6;94;0;23.94;20.65;288;0.193;;3.88
17310323;2022-01-11 18:08:51;1;11;2022;18;8;51;19.62;94;0;23.94;20.59;288;0.193;;3.88
17310473;2022-01-11 18:15:44;1;11;2022;18;15;44;19.79;94;0;23.94;20.47;288;0.192;;3.88
17310521;2022-01-11 18:17:54;1;11;2022;18;17;54;19.85;93;0;23.94;20.95;288;0.195;;3.88
17310568;2022-01-11 18:20:05;1;11;2022;18;20;5;19.88;93;0;23.94;20.65;287;0.193;;3.87
17310615;2022-01-11 18:22:16;1;11;2022;18;22;16;19.9;93;0;23.94;20.41;290;0.191;;3.88
17310663;2022-01-11 18:24:27;1;11;2022;18;24;27;19.91;93;0;23.94;20.65;288;0.193;;3.88
17310710;2022-01-11 18:26:38;1;11;2022;18;26;38;19.9;93;0;23.94;20.47;287;0.192;;3.87
17310805;2022-01-11 18:31:06;1;11;2022;18;31;6;19.81;93;0;23.94;20.77;288;0.194;;3.87
17310906;2022-01-11 18:35:32;1;11;2022;18;35;32;19.75;93;0;23.94;20.59;288;0.193;;3.87
17310954;2022-01-11 18:37:43;1;11;2022;18;37;43;19.81;93;0;23.96;20.77;291;0.194;;3.87
17311055;2022-01-11 18:42:17;1;11;2022;18;42;17;19.86;93;0;23.94;20.65;287;0.193;;3.87
17311093;2022-01-11 18:44:28;1;11;2022;18;44;28;19.95;93;0;23.96;20.41;287;0.191;;3.87
17311145;2022-01-11 18:46:39;1;11;2022;18;46;39;19.95;93;0;23.91;20.41;287;0.191;;3.87
17311191;2022-01-11 18:48:50;1;11;2022;18;48;50;19.9;93;0;23.91;20.77;288;0.194;;3.87
17311241;2022-01-11 18:51:01;1;11;2022;18;51;1;19.79;93;0;23.94;20.65;287;0.193;;3.87
17311286;2022-01-11 18:53:12;1;11;2022;18;53;12;19.72;93;0;23.91;20.59;287;0.193;;3.87
17311378;2022-01-11 18:57:33;1;11;2022;18;57;33;19.67;94;0;23.91;20.65;293;0.193;;3.87
17311427;2022-01-11 18:59:51;1;11;2022;18;59;51;19.7;94;0;23.91;20.71;287;0.193;;3.87
17311534;2022-01-11 19:04:26;1;11;2022;19;4;26;19.75;94;0;23.94;20.77;287;0.194;;3.87
17311575;2022-01-11 19:06:37;1;11;2022;19;6;37;19.79;94;0;23.91;20.47;287;0.192;;3.87
17311676;2022-01-11 19:11:05;1;11;2022;19;11;5;19.9;94;0;23.91;20.53;286;0.192;;3.87
17311731;2022-01-11 19:13:24;1;11;2022;19;13;24;19.88;94;0;23.91;20.47;287;0.192;;3.87
17311779;2022-01-11 19:15:46;1;11;2022;19;15;46;19.96;94;0;23.91;20.53;287;0.192;;3.87
17311886;2022-01-11 19:20:12;1;11;2022;19;20;12;19.88;94;0;23.91;20.35;287;0.191;;3.87
17311930;2022-01-11 19:22:23;1;11;2022;19;22;23;19.84;94;0;23.91;20.77;287;0.194;;3.87
17311987;2022-01-11 19:24:34;1;11;2022;19;24;34;19.82;94;0;23.91;20.77;287;0.194;;3.87
17312037;2022-01-11 19:26:45;1;11;2022;19;26;45;19.79;94;0;23.91;20.53;286;0.192;;3.87
17312082;2022-01-11 19:28:56;1;11;2022;19;28;56;19.7;94;0;23.91;20.89;286;0.195;;3.87
17312188;2022-01-11 19:33:24;1;11;2022;19;33;24;19.62;95;0;23.91;20.35;287;0.191;;3.87
17312296;2022-01-11 19:37:52;1;11;2022;19;37;52;19.6;95;0;23.86;20.59;287;0.193;;3.87
17312508;2022-01-11 19:46:55;1;11;2022;19;46;55;19.59;95;0;23.89;20.71;287;0.193;;3.87
17312554;2022-01-11 19:49:06;1;11;2022;19;49;6;19.58;95;0;23.89;20.47;286;0.192;;3.87
17312609;2022-01-11 19:51:17;1;11;2022;19;51;17;19.56;96;0;23.86;20.47;286;0.192;;3.87
17312709;2022-01-11 19:55:45;1;11;2022;19;55;45;19.53;96;0;23.89;20.65;287;0.193;;3.87
17312755;2022-01-11 19:57:56;1;11;2022;19;57;56;19.54;96;0;23.89;20.59;286;0.193;;3.87
17312796;2022-01-11 20:00:07;1;11;2022;20;0;7;19.55;96;0;23.89;20.59;287;0.193;;3.87
17312899;2022-01-11 20:04:35;1;11;2022;20;4;35;19.55;96;0;23.89;20.47;287;0.192;;3.87
17312961;2022-01-11 20:06:46;1;11;2022;20;6;46;19.56;96;0;23.89;20.47;286;0.192;;3.87
17313003;2022-01-11 20:08:57;1;11;2022;20;8;57;19.55;96;0;23.86;20.77;286;0.194;;3.87
17313053;2022-01-11 20:11:08;1;11;2022;20;11;8;19.57;96;0;23.86;20.29;286;0.191;;3.87
17313107;2022-01-11 20:13:19;1;11;2022;20;13;19;19.59;96;0;23.86;20.59;287;0.193;;3.87
17313154;2022-01-11 20:15:30;1;11;2022;20;15;30;19.58;96;0;23.86;20.59;286;0.193;;3.87
17313157;2022-01-11 20:15:36;1;11;2022;20;15;36;19.58;96;0;23.86;20.59;286;0.193;;3.87
17313215;2022-01-11 20:17:47;1;11;2022;20;17;47;19.63;96;0;23.89;20.89;287;0.195;;3.87
17313301;2022-01-11 20:22:15;1;11;2022;20;22;15;19.7;96;0;23.86;20.53;287;0.192;;3.87
17313396;2022-01-11 20:26:36;1;11;2022;20;26;36;19.69;96;0;23.86;20.71;286;0.194;;3.87
17313485;2022-01-11 20:31:04;1;11;2022;20;31;4;19.72;96;0;23.86;20.77;286;0.194;;3.87
17313537;2022-01-11 20:33:15;1;11;2022;20;33;15;19.68;96;0;23.86;20.47;286;0.192;;3.87
17313635;2022-01-11 20:37:50;1;11;2022;20;37;50;19.57;96;0;23.86;20.41;286;0.191;;3.87
17313677;2022-01-11 20:40:01;1;11;2022;20;40;1;19.54;96;0;23.84;20.65;286;0.193;;3.87
17313725;2022-01-11 20:42:12;1;11;2022;20;42;12;19.44;96;0;23.86;20.71;286;0.194;;3.87
17313771;2022-01-11 20:44:23;1;11;2022;20;44;23;19.39;96;0;23.84;20.83;286;0.194;;3.87
17313903;2022-01-11 20:51:27;1;11;2022;20;51;27;19.33;97;0;23.84;20.35;286;0.191;;3.87
17313951;2022-01-11 20:53:38;1;11;2022;20;53;38;19.37;98;0;23.86;20.53;286;0.192;;3.87
17313991;2022-01-11 20:55:49;1;11;2022;20;55;49;19.42;98;0;23.86;20.53;286;0.192;;3.87
17314042;2022-01-11 20:58:00;1;11;2022;20;58;0;19.45;98;0;23.84;20.18;286;0.19;;3.87
17314083;2022-01-11 21:00:11;1;11;2022;21;0;11;19.44;97;0;23.84;20.35;287;0.191;;3.87
17314121;2022-01-11 21:02:22;1;11;2022;21;2;22;19.39;97;0;23.84;20.53;286;0.192;;3.87
17314169;2022-01-11 21:04:33;1;11;2022;21;4;33;19.38;98;0;23.84;20.71;286;0.194;;3.87
17314351;2022-01-11 21:13:36;1;11;2022;21;13;36;19.38;98;0;23.84;20.41;286;0.192;;3.87
17314446;2022-01-11 21:18:04;1;11;2022;21;18;4;19.36;98;0;23.84;20.83;286;0.194;;3.87
17314551;2022-01-11 21:22:32;1;11;2022;21;22;32;19.29;98;0;23.84;20.71;286;0.194;;3.87
17314597;2022-01-11 21:24:43;1;11;2022;21;24;43;19.22;98;0;23.84;20.53;286;0.192;;3.87
17314645;2022-01-11 21:26:54;1;11;2022;21;26;54;19.1;98;0;23.81;20.65;286;0.193;;3.87
17314692;2022-01-11 21:29:06;1;11;2022;21;29;6;18.97;98;0;23.84;20.47;286;0.192;;3.87
17314825;2022-01-11 21:35:44;1;11;2022;21;35;44;18.68;99;0;23.84;20.59;286;0.193;;3.87
17314872;2022-01-11 21:37:55;1;11;2022;21;37;55;18.58;99;0;23.81;20.65;286;0.193;;3.87
17314920;2022-01-11 21:40:14;1;11;2022;21;40;14;18.64;100;0;23.84;20.53;286;0.192;;3.87
17314965;2022-01-11 21:42:31;1;11;2022;21;42;31;18.59;100;0;23.81;20.59;286;0.193;;3.87
17315015;2022-01-11 21:44:42;1;11;2022;21;44;42;18.72;100;0;23.81;20.47;286;0.192;;3.87
17315109;2022-01-11 21:49:10;1;11;2022;21;49;10;18.71;100;0;23.81;20.59;286;0.193;;3.87
17315161;2022-01-11 21:51:22;1;11;2022;21;51;22;18.7;100;0;23.81;20.59;286;0.193;;3.87
17315294;2022-01-11 21:58:00;1;11;2022;21;58;0;18.47;100;0;23.81;20.41;285;0.192;;3.87
17315392;2022-01-11 22:02:29;1;11;2022;22;2;29;18.36;100;0;23.81;20.35;286;0.191;;3.87
17315438;2022-01-11 22:04:40;1;11;2022;22;4;40;18.37;100;0;23.81;20.89;286;0.195;;3.87
17315531;2022-01-11 22:09:09;1;11;2022;22;9;9;18.39;101;0;23.81;20.71;285;0.194;;3.87
17315585;2022-01-11 22:11:20;1;11;2022;22;11;20;18.35;101;0;23.81;20.71;285;0.194;;3.87
17315633;2022-01-11 22:13:31;1;11;2022;22;13;31;18.3;101;0;23.81;20.71;285;0.194;;3.87
17315780;2022-01-11 22:20:17;1;11;2022;22;20;17;18.22;101;0;23.79;20.71;286;0.194;;3.87
17315828;2022-01-11 22:22:29;1;11;2022;22;22;29;18.19;101;0;23.76;20.71;286;0.194;;3.87
17315876;2022-01-11 22:24:40;1;11;2022;22;24;40;18.18;101;0;23.81;20.35;285;0.191;;3.87
17315930;2022-01-11 22:26:51;1;11;2022;22;26;51;18.09;101;0;23.79;20.59;286;0.193;;3.87
17316024;2022-01-11 22:31:26;1;11;2022;22;31;26;18.06;101;0;23.79;20.71;285;0.194;;3.86
17316075;2022-01-11 22:33:37;1;11;2022;22;33;37;18.06;101;0;23.81;20.35;285;0.191;;3.86
17316120;2022-01-11 22:35:49;1;11;2022;22;35;49;18.13;102;0;23.76;20.23;286;0.191;;3.86
17316217;2022-01-11 22:40:17;1;11;2022;22;40;17;18.3;102;0;23.79;20.83;286;0.195;;3.86
17316264;2022-01-11 22:42:29;1;11;2022;22;42;29;18.43;102;0;23.76;20.71;285;0.194;;3.86
17316307;2022-01-11 22:44:40;1;11;2022;22;44;40;18.46;102;0;23.76;20.47;286;0.192;;3.86
