Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
17342727;2022-01-12 20:15:02;1;12;2022;20;15;2;18.83;97;0;24.97;8.68;41;0.184;12.7435;3.89
17342964;2022-01-12 20:25:50;1;12;2022;20;25;50;18.76;97;0;24.94;8.47;41;0.18;12.7437;3.89
17343077;2022-01-12 20:31:10;1;12;2022;20;31;10;18.7;97;0;24.94;8.66;41;0.184;12.7438;3.89
17343199;2022-01-12 20:36:31;1;12;2022;20;36;31;18.57;97;0;24.94;8.47;41;0.18;12.7438;3.89
17343890;2022-01-12 21:09:00;1;12;2022;21;9;0;18.61;98;0;24.87;8.52;41;0.182;12.744;3.89
17343999;2022-01-12 21:14:21;1;12;2022;21;14;21;18.59;98;0;24.84;8.63;41;0.184;12.7439;3.89
17344325;2022-01-12 21:30:53;1;12;2022;21;30;53;18.58;98;0;24.87;8.56;41;0.183;12.7438;3.89
17344558;2022-01-12 21:41:34;1;12;2022;21;41;34;18.68;98;0;24.92;8.54;41;0.182;12.7439;3.89
17344676;2022-01-12 21:47:09;1;12;2022;21;47;9;18.68;98;0;24.79;8.56;41;0.183;12.7438;3.89
17344782;2022-01-12 21:52:30;1;12;2022;21;52;30;18.78;98;0;24.79;8.59;41;0.184;12.7437;3.89
17344897;2022-01-12 21:57:50;1;12;2022;21;57;50;18.79;98;0;24.77;8.49;41;0.182;12.7438;3.89
17345127;2022-01-12 22:08:38;1;12;2022;22;8;38;18.8;98;0;24.77;8.47;41;0.182;12.7436;3.89
17345353;2022-01-12 22:19:32;1;12;2022;22;19;32;18.82;99;0;24.72;8.52;41;0.183;12.7435;3.89
17345467;2022-01-12 22:24:53;1;12;2022;22;24;53;18.95;99;0;24.72;8.59;41;0.184;12.7432;3.89
17345695;2022-01-12 22:35:34;1;12;2022;22;35;34;18.94;98;0;24.69;8.54;41;0.184;12.7427;3.89
17345809;2022-01-12 22:40:54;1;12;2022;22;40;54;18.89;98;0;24.69;8.7;41;0.187;12.7426;3.89
17346254;2022-01-12 23:02:31;1;12;2022;23;2;31;18.96;98;3;24.64;8.59;41;0.185;12.7421;3.89
17346364;2022-01-12 23:07:52;1;12;2022;23;7;52;18.94;98;18;24.64;8.59;41;0.185;12.7421;3.89
17346935;2022-01-12 23:34:59;1;12;2022;23;34;59;18.84;99;474;24.59;8.63;41;0.186;12.7414;3.88
17347156;2022-01-12 23:45:46;1;12;2022;23;45;46;18.83;99;812;24.54;8.47;41;0.183;12.7411;3.88
17347268;2022-01-12 23:51:06;1;12;2022;23;51;6;18.89;99;992;24.57;8.59;41;0.185;12.741;3.88
17347371;2022-01-12 23:56:26;1;12;2022;23;56;26;18.97;99;1094;24.57;8.59;41;0.185;12.7408;3.88
17347588;2022-01-13 00:07:13;1;13;2022;0;7;13;19.31;98;1447;24.57;8.54;42;0.184;12.7398;3.89
17347693;2022-01-13 00:12:33;1;13;2022;0;12;33;19.47;98;1669;24.52;8.49;42;0.184;12.7389;3.9
17347928;2022-01-13 00:23:12;1;13;2022;0;23;12;19.72;97;1562;24.49;8.63;42;0.187;12.7365;3.89
17348035;2022-01-13 00:28:32;1;13;2022;0;28;32;19.7;97;1853;24.49;8.54;42;0.185;12.7356;3.9
17348268;2022-01-13 00:39:25;1;13;2022;0;39;25;20.04;96;3218;24.47;8.68;41;0.188;12.7332;3.92
17348494;2022-01-13 00:50:10;1;13;2022;0;50;10;20.58;95;2611;24.42;8.49;42;0.185;12.73;3.91
17348715;2022-01-13 01:00:54;1;13;2022;1;0;54;20.62;94;2937;24.44;8.61;42;0.187;12.7262;3.91
17348833;2022-01-13 01:06:13;1;13;2022;1;6;13;20.75;93;2498;24.42;8.47;42;0.184;12.7243;3.91
17349076;2022-01-13 01:16:50;1;13;2022;1;16;50;20.65;93;2893;24.42;8.59;42;0.187;12.7228;3.91
17349193;2022-01-13 01:22:09;1;13;2022;1;22;9;20.81;93;3244;24.39;8.56;42;0.186;12.7217;3.92
17349310;2022-01-13 01:27:28;1;13;2022;1;27;28;21.17;93;4015;24.37;8.47;42;0.185;12.7196;3.93
17349624;2022-01-13 01:43:36;1;13;2022;1;43;36;22.46;89;5455;24.39;8.49;41;0.185;12.7097;3.92
17350164;2022-01-13 02:10:29;1;13;2022;2;10;29;24.19;83;16553;24.34;8.47;41;0.185;12.6922;3.93
17350477;2022-01-13 02:26:33;1;13;2022;2;26;33;24.66;80;22648;24.32;8.56;41;0.187;12.682;3.9
17350593;2022-01-13 02:32:02;1;13;2022;2;32;2;24.79;79;23762;24.32;8.66;41;0.189;12.6797;3.9
17350704;2022-01-13 02:37:18;1;13;2022;2;37;18;25.06;78;24304;24.29;8.63;41;0.188;12.6777;3.9
17350808;2022-01-13 02:42:35;1;13;2022;2;42;35;25.23;77;5506;24.27;8.56;41;0.187;12.6761;3.92
17350909;2022-01-13 02:47:51;1;13;2022;2;47;51;25.22;75;26460;24.29;8.56;41;0.187;12.6747;3.9
17351017;2022-01-13 02:53:14;1;13;2022;2;53;14;24.92;75;5177;24.29;8.52;41;0.186;12.6744;3.93
17351223;2022-01-13 03:04:05;1;13;2022;3;4;5;24.62;75;4233;24.27;8.54;40;0.187;12.6759;3.92
17351329;2022-01-13 03:09:34;1;13;2022;3;9;34;25.05;75;27514;24.29;8.66;41;0.189;12.6765;3.9
17351430;2022-01-13 03:14:50;1;13;2022;3;14;50;26.03;73;6968;24.27;8.56;41;0.187;12.6745;3.9
17351651;2022-01-13 03:25:28;1;13;2022;3;25;28;26.98;71;30330;24.27;8.49;41;0.186;12.6714;3.9
17351766;2022-01-13 03:30:44;1;13;2022;3;30;44;26.81;69;30204;24.27;8.54;41;0.187;12.6712;3.9
17352091;2022-01-13 03:46:42;1;13;2022;3;46;42;26.17;69;30394;24.27;8.59;41;0.188;12.6736;3.9
17352541;2022-01-13 04:08:01;1;13;2022;4;8;1;28.37;66;32364;24.29;8.49;40;0.186;12.67;3.9
17352653;2022-01-13 04:13:15;1;13;2022;4;13;15;28.69;62;32755;24.29;8.56;41;0.187;12.6697;3.9
17352755;2022-01-13 04:18:30;1;13;2022;4;18;30;28.23;61;33533;24.29;8.56;41;0.187;12.6704;3.9
17352857;2022-01-13 04:23:45;1;13;2022;4;23;45;27.5;62;6949;24.29;8.52;41;0.186;12.6709;3.94
17352958;2022-01-13 04:28:59;1;13;2022;4;28;59;27.41;61;6877;24.32;8.59;41;0.187;12.6724;3.94
17353061;2022-01-13 04:34:14;1;13;2022;4;34;14;26.28;63;7986;24.29;8.59;40;0.188;12.6751;3.9
17353161;2022-01-13 04:39:30;1;13;2022;4;39;30;26.01;63;7141;24.32;8.66;41;0.189;12.6774;3.95
17353371;2022-01-13 04:50:08;1;13;2022;4;50;8;27.08;62;7217;24.34;8.56;41;0.187;12.6777;3.94
17353479;2022-01-13 04:55:23;1;13;2022;4;55;23;27.12;63;37123;24.34;8.49;42;0.185;12.6776;3.9
17353581;2022-01-13 05:00:39;1;13;2022;5;0;39;27.34;62;6660;24.37;8.54;41;0.186;12.6777;3.94
17353791;2022-01-13 05:11:16;1;13;2022;5;11;16;27.24;63;13396;24.37;8.61;41;0.187;12.6786;3.9
17353891;2022-01-13 05:16:31;1;13;2022;5;16;31;27.44;61;12475;24.42;8.52;41;0.185;12.6783;3.9
17353987;2022-01-13 05:21:46;1;13;2022;5;21;46;27.28;61;7785;24.42;8.59;42;0.187;12.6787;3.9
17354098;2022-01-13 05:27:07;1;13;2022;5;27;7;26.6;64;6986;24.44;8.54;42;0.185;12.6812;3.95
17354196;2022-01-13 05:32:23;1;13;2022;5;32;23;26.47;65;9959;24.44;8.63;42;0.187;12.6835;3.9
17354404;2022-01-13 05:42:54;1;13;2022;5;42;54;26.13;64;6605;24.47;8.56;43;0.186;12.686;3.95
17354610;2022-01-13 05:53:32;1;13;2022;5;53;32;26.65;61;8766;24.54;8.63;44;0.186;12.6842;3.9
17354824;2022-01-13 06:04:12;1;13;2022;6;4;12;27.69;60;6684;24.54;8.59;46;0.186;12.6821;3.9
17355033;2022-01-13 06:14:49;1;13;2022;6;14;49;27.8;59;6861;24.59;8.78;47;0.189;12.6834;3.94
17355250;2022-01-13 06:25:26;1;13;2022;6;25;26;27.78;58;13009;24.64;8.82;47;0.19;12.683;3.9
17355444;2022-01-13 06:35:56;1;13;2022;6;35;56;28.26;58;27963;24.67;8.87;49;0.19;12.6832;3.9
17355544;2022-01-13 06:41:12;1;13;2022;6;41;12;28.62;57;28514;24.69;8.92;49;0.191;12.6835;3.9
17355740;2022-01-13 06:51:57;1;13;2022;6;51;57;27.76;55;22570;24.74;9.04;50;0.193;12.6859;3.9
17355834;2022-01-13 06:57:13;1;13;2022;6;57;13;28.25;54;22231;24.77;8.94;50;0.191;12.6849;3.9
17355938;2022-01-13 07:02:27;1;13;2022;7;2;27;28.61;53;25496;24.77;9.14;50;0.195;12.685;3.9
17356045;2022-01-13 07:07:42;1;13;2022;7;7;42;28.29;53;5129;24.77;9.02;50;0.193;12.6855;3.9
17356148;2022-01-13 07:12:57;1;13;2022;7;12;57;28.24;54;4810;24.82;9.04;51;0.193;12.6855;3.92
17356251;2022-01-13 07:18:11;1;13;2022;7;18;11;28.31;53;5265;24.82;9.14;51;0.195;12.6857;3.9
17356460;2022-01-13 07:28:40;1;13;2022;7;28;40;28.33;52;7365;24.87;9.21;51;0.196;12.6867;3.96
17356564;2022-01-13 07:33:55;1;13;2022;7;33;55;27.38;54;9065;24.87;9.31;51;0.198;12.6888;3.9
17356774;2022-01-13 07:44:40;1;13;2022;7;44;40;27.83;55;21096;24.92;9.26;52;0.196;12.6895;3.9
17356983;2022-01-13 07:55:15;1;13;2022;7;55;15;28.56;52;4287;24.97;9.11;52;0.193;12.6879;3.92
17357085;2022-01-13 08:00:31;1;13;2022;8;0;31;27.22;52;13137;24.97;9.24;51;0.195;12.6914;3.9
17357294;2022-01-13 08:11:07;1;13;2022;8;11;7;28.13;52;17526;25.02;9.14;52;0.193;12.6928;3.9
17357494;2022-01-13 08:21:36;1;13;2022;8;21;36;28.15;51;15814;25.04;9.31;53;0.196;12.6911;3.9
17357590;2022-01-13 08:26:50;1;13;2022;8;26;50;28.32;51;15068;25.09;9.19;53;0.194;12.6881;3.9
17357984;2022-01-13 08:48:04;1;13;2022;8;48;4;28.32;52;10702;25.17;9.36;52;0.196;12.6933;3.9
17358199;2022-01-13 08:58:39;1;13;2022;8;58;39;27.72;52;9977;25.22;9.31;51;0.195;12.694;3.9
17358309;2022-01-13 09:03:54;1;13;2022;9;3;54;27.89;52;7037;25.22;9.31;52;0.195;12.6937;3.9
17358631;2022-01-13 09:19:44;1;13;2022;9;19;44;26.91;53;4044;25.27;9.21;52;0.193;12.6985;3.94
17358749;2022-01-13 09:24:59;1;13;2022;9;24;59;26.93;53;2198;25.32;9.31;52;0.194;12.6998;3.93
17358864;2022-01-13 09:30:14;1;13;2022;9;30;14;26.84;53;2054;25.32;9.24;52;0.193;12.7008;3.92
17359086;2022-01-13 09:40:50;1;13;2022;9;40;50;26.43;55;3533;25.37;9.21;52;0.192;12.7037;3.92
17359200;2022-01-13 09:46:05;1;13;2022;9;46;5;26.32;56;2980;25.37;9.29;52;0.194;12.705;3.93
17359432;2022-01-13 09:56:41;1;13;2022;9;56;41;26.06;56;2099;25.47;9.29;51;0.193;12.708;3.92
17359659;2022-01-13 10:07:11;1;13;2022;10;7;11;25.22;57;1223;25.42;9.36;52;0.195;12.7123;3.91
17359770;2022-01-13 10:12:27;1;13;2022;10;12;27;24.78;58;1564;25.44;9.48;51;0.197;12.7137;3.91
17359881;2022-01-13 10:17:43;1;13;2022;10;17;43;24.57;58;986;25.47;9.36;51;0.194;12.7157;3.91
17360003;2022-01-13 10:23:00;1;13;2022;10;23;0;24.18;60;619;25.47;9.21;51;0.191;12.7177;3.9
17360107;2022-01-13 10:28:17;1;13;2022;10;28;17;23.86;61;454;25.49;9.29;51;0.193;12.7202;3.9
17360217;2022-01-13 10:33:35;1;13;2022;10;33;35;23.66;62;308;25.52;9.48;51;0.196;12.7221;3.9
17360333;2022-01-13 10:38:52;1;13;2022;10;38;52;23.45;62;183;25.52;9.43;51;0.195;12.724;3.9
17360455;2022-01-13 10:44:10;1;13;2022;10;44;10;23.2;63;94;25.52;9.29;50;0.192;12.7261;3.9
17360808;2022-01-13 11:00:10;1;13;2022;11;0;10;22.7;64;3;25.57;9.31;51;0.192;12.7306;3.9
17360921;2022-01-13 11:05:36;1;13;2022;11;5;36;22.51;65;0;25.54;9.26;51;0.192;12.7317;3.9
17361025;2022-01-13 11:10:55;1;13;2022;11;10;55;22.48;65;0;25.57;9.31;51;0.192;12.7328;3.9
17361141;2022-01-13 11:16:13;1;13;2022;11;16;13;22.34;66;0;25.57;9.29;51;0.192;12.734;3.9
17361244;2022-01-13 11:21:32;1;13;2022;11;21;32;22.23;66;0;25.59;9.29;51;0.192;12.735;3.9
17361708;2022-01-13 11:43:12;1;13;2022;11;43;12;21.77;69;0;25.59;9.21;51;0.19;12.7379;3.9
17362055;2022-01-13 11:59:21;1;13;2022;11;59;21;21.53;70;0;25.57;9.26;51;0.191;12.7398;3.9
17362167;2022-01-13 12:04:41;1;13;2022;12;4;41;21.39;71;0;25.59;9.36;51;0.193;12.7404;3.9
17362282;2022-01-13 12:10:00;1;13;2022;12;10;0;21.25;71;0;25.59;9.29;51;0.192;12.7409;3.9
17362403;2022-01-13 12:15:19;1;13;2022;12;15;19;21.1;72;0;25.59;9.41;51;0.194;12.7417;3.9
17362632;2022-01-13 12:26:04;1;13;2022;12;26;4;20.85;73;0;25.59;9.36;50;0.193;12.7426;3.9
17362741;2022-01-13 12:31:23;1;13;2022;12;31;23;20.83;73;0;25.59;9.29;51;0.192;12.7431;3.9
17362855;2022-01-13 12:36:42;1;13;2022;12;36;42;20.74;74;0;25.57;9.24;49;0.191;;3.9
17363065;2022-01-13 12:47:28;1;13;2022;12;47;28;20.61;74;0;25.57;9.24;51;0.191;12.7443;3.9
17363295;2022-01-13 12:58:14;1;13;2022;12;58;14;20.55;75;0;25.52;9.24;50;0.191;12.7448;3.9
17363400;2022-01-13 13:03:33;1;13;2022;13;3;33;20.5;75;0;25.54;9.29;50;0.192;12.7449;3.9
17363501;2022-01-13 13:08:53;1;13;2022;13;8;53;20.49;76;0;25.54;9.38;50;0.194;12.7449;3.9
17363600;2022-01-13 13:14:13;1;13;2022;13;14;13;20.44;75;0;25.52;9.31;49;0.193;12.745;3.9
17363826;2022-01-13 13:25:07;1;13;2022;13;25;7;20.35;76;0;25.52;9.24;49;0.191;12.7452;3.9
17364158;2022-01-13 13:41:21;1;13;2022;13;41;21;20.15;77;0;25.49;9.41;50;0.195;12.746;3.9
17364267;2022-01-13 13:46:41;1;13;2022;13;46;41;20.1;77;0;25.47;9.36;48;0.194;12.7462;3.9
17364378;2022-01-13 13:52:00;1;13;2022;13;52;0;20.11;78;0;25.47;9.41;50;0.195;12.7462;3.9
17364482;2022-01-13 13:57:20;1;13;2022;13;57;20;20.14;78;0;25.44;9.33;50;0.194;12.7463;3.9
17364597;2022-01-13 14:02:40;1;13;2022;14;2;40;20.11;78;0;25.44;9.43;48;0.196;12.7462;3.9
17364700;2022-01-13 14:08:00;1;13;2022;14;8;0;20.03;79;0;25.44;9.33;50;0.194;12.7466;3.9
17364818;2022-01-13 14:13:20;1;13;2022;14;13;20;20;79;0;25.44;9.33;50;0.194;12.7467;3.9
17364932;2022-01-13 14:18:40;1;13;2022;14;18;40;19.92;79;0;25.42;9.41;50;0.196;12.747;3.9
17365056;2022-01-13 14:24:00;1;13;2022;14;24;0;19.88;80;0;25.39;9.33;50;0.194;12.7474;3.9
17365281;2022-01-13 14:34:40;1;13;2022;14;34;40;19.87;81;0;25.37;9.31;50;0.194;12.7476;3.9
17365391;2022-01-13 14:40:00;1;13;2022;14;40;0;19.82;81;0;25.37;9.36;50;0.195;12.7478;3.9
17365494;2022-01-13 14:45:20;1;13;2022;14;45;20;19.76;81;0;25.34;9.29;50;0.194;12.748;3.9
17365606;2022-01-13 14:50:40;1;13;2022;14;50;40;19.87;82;0;25.34;9.43;50;0.196;12.7481;3.9
17365724;2022-01-13 14:56:00;1;13;2022;14;56;0;19.89;82;0;25.32;9.26;50;0.193;12.7481;3.9
17365830;2022-01-13 15:01:20;1;13;2022;15;1;20;19.92;82;0;25.32;9.38;50;0.196;12.7482;3.9
17366064;2022-01-13 15:12:07;1;13;2022;15;12;7;19.87;82;0;25.22;9.31;49;0.195;12.7481;3.9
17366191;2022-01-13 15:17:27;1;13;2022;15;17;27;19.84;83;0;25.29;9.19;50;0.192;12.7483;3.9
17366540;2022-01-13 15:33:33;1;13;2022;15;33;33;19.6;83;0;25.24;9.21;50;0.193;12.7489;3.9
17366661;2022-01-13 15:38:53;1;13;2022;15;38;53;19.52;84;0;25.24;9.31;50;0.195;12.749;3.9
17366775;2022-01-13 15:44:14;1;13;2022;15;44;14;19.42;84;0;25.19;9.31;49;0.195;12.7493;3.9
17366904;2022-01-13 15:49:34;1;13;2022;15;49;34;19.37;85;0;25.19;9.33;48;0.196;12.7494;3.9
17367015;2022-01-13 15:54:54;1;13;2022;15;54;54;19.3;85;0;25.17;9.41;50;0.197;12.7495;3.9
17367147;2022-01-13 16:00:14;1;13;2022;16;0;14;19.26;85;0;25.17;9.41;50;0.197;12.7498;3.9
17367273;2022-01-13 16:05:35;1;13;2022;16;5;35;19.18;85;0;25.17;9.43;50;0.198;12.75;3.9
17367404;2022-01-13 16:10:55;1;13;2022;16;10;55;19.09;86;0;25.14;9.41;49;0.198;12.7502;3.9
17367639;2022-01-13 16:21:36;1;13;2022;16;21;36;19.52;85;0;25.12;9.31;49;0.196;12.7499;3.9
17367770;2022-01-13 16:27:03;1;13;2022;16;27;3;19.69;84;0;25.14;9.38;49;0.197;12.7489;3.9
17367883;2022-01-13 16:32:23;1;13;2022;16;32;23;19.71;84;0;25.09;9.41;49;0.198;12.7485;3.9
17368117;2022-01-13 16:43:10;1;13;2022;16;43;10;19.4;85;0;25.04;9.33;49;0.197;12.7483;3.9
17368237;2022-01-13 16:48:30;1;13;2022;16;48;30;19.17;85;0;25.04;9.43;49;0.199;12.7486;3.89
17368368;2022-01-13 16:53:50;1;13;2022;16;53;50;19.04;85;0;25.04;9.24;49;0.195;12.7489;3.89
17368494;2022-01-13 16:59:17;1;13;2022;16;59;17;18.93;86;0;25.02;9.31;49;0.196;12.7492;3.89
17368620;2022-01-13 17:04:37;1;13;2022;17;4;37;18.94;86;0;25.02;9.31;48;0.196;12.7491;3.89
17368864;2022-01-13 17:15:18;1;13;2022;17;15;18;19.02;86;0;24.99;9.26;49;0.196;12.749;3.89
17368989;2022-01-13 17:20:39;1;13;2022;17;20;39;19;86;0;24.97;9.26;49;0.196;12.749;3.89
17369362;2022-01-13 17:37:10;1;13;2022;17;37;10;18.96;87;0;24.92;9.26;49;0.196;12.7492;3.89
17369481;2022-01-13 17:42:30;1;13;2022;17;42;30;18.85;87;0;24.92;9.33;49;0.198;12.7492;3.89
17369601;2022-01-13 17:47:51;1;13;2022;17;47;51;19.04;87;0;24.89;9.33;49;0.198;12.7492;3.89
17369719;2022-01-13 17:53:11;1;13;2022;17;53;11;18.97;87;0;24.89;9.36;49;0.198;12.7491;3.89
17369832;2022-01-13 17:58:32;1;13;2022;17;58;32;18.98;88;0;24.87;9.41;49;0.199;12.7492;3.89
17370200;2022-01-13 18:14:59;1;13;2022;18;14;59;18.86;88;0;24.84;9.36;49;0.199;12.7492;3.89
17370311;2022-01-13 18:20:19;1;13;2022;18;20;19;18.72;88;0;24.82;9.38;49;0.199;12.7494;3.89
17370431;2022-01-13 18:25:45;1;13;2022;18;25;45;18.51;89;0;24.72;9.38;49;0.2;12.7496;3.89
17370669;2022-01-13 18:36:41;1;13;2022;18;36;41;18.26;89;0;24.77;9.46;49;0.201;12.7501;3.89
17370782;2022-01-13 18:42:02;1;13;2022;18;42;2;18.21;90;0;24.77;9.38;49;0.2;12.7502;3.89
17370904;2022-01-13 18:47:29;1;13;2022;18;47;29;18.13;90;0;24.77;9.21;49;0.196;12.7505;3.89
17371016;2022-01-13 18:52:49;1;13;2022;18;52;49;18.08;90;0;24.74;9.38;49;0.2;12.7507;3.89
17371514;2022-01-13 19:14:25;1;13;2022;19;14;25;18.23;90;0;24.67;9.33;49;0.199;12.7506;3.89
17371632;2022-01-13 19:19:46;1;13;2022;19;19;46;18.17;90;0;24.67;9.29;49;0.199;12.7505;3.89
17371745;2022-01-13 19:25:07;1;13;2022;19;25;7;18.09;90;0;24.67;9.33;49;0.199;12.7506;3.89
17371849;2022-01-13 19:30:28;1;13;2022;19;30;28;18.02;91;0;24.67;9.33;49;0.199;12.7507;3.89
17371961;2022-01-13 19:35:49;1;13;2022;19;35;49;17.97;91;0;24.64;9.31;49;0.199;12.7505;3.89
17372082;2022-01-13 19:41:10;1;13;2022;19;41;10;17.94;91;0;24.62;9.33;49;0.2;12.7507;3.89
17372197;2022-01-13 19:46:31;1;13;2022;19;46;31;17.89;91;0;24.62;9.33;49;0.2;12.7507;3.89
17372532;2022-01-13 20:02:45;1;13;2022;20;2;45;17.79;92;0;24.59;9.33;49;0.2;12.751;3.89
17372649;2022-01-13 20:08:06;1;13;2022;20;8;6;17.84;92;0;24.57;9.31;49;0.2;12.751;3.89
17372749;2022-01-13 20:13:27;1;13;2022;20;13;27;17.83;92;0;24.54;9.46;49;0.203;12.7509;3.89
17372861;2022-01-13 20:18:48;1;13;2022;20;18;48;17.77;92;0;24.54;9.31;49;0.2;12.7509;3.89
17373075;2022-01-13 20:29:37;1;13;2022;20;29;37;17.66;92;0;24.52;9.26;49;0.199;12.7511;3.89
17373196;2022-01-13 20:35:05;1;13;2022;20;35;5;17.64;92;0;24.49;9.24;49;0.199;12.751;3.89
17373311;2022-01-13 20:40:26;1;13;2022;20;40;26;17.77;92;0;24.52;9.29;49;0.2;12.751;3.89
17373523;2022-01-13 20:51:08;1;13;2022;20;51;8;18.02;92;0;24.47;9.31;49;0.2;12.7507;3.89
17373624;2022-01-13 20:56:29;1;13;2022;20;56;29;17.96;92;0;24.44;9.33;49;0.201;12.7506;3.89
17373734;2022-01-13 21:01:50;1;13;2022;21;1;50;18.06;92;0;24.44;9.29;49;0.2;12.7502;3.89
17373845;2022-01-13 21:07:11;1;13;2022;21;7;11;18.29;92;0;24.42;9.31;49;0.201;12.7497;3.89
17373957;2022-01-13 21:12:32;1;13;2022;21;12;32;18.37;91;0;24.42;9.21;47;0.199;12.7491;3.89
17374189;2022-01-13 21:23:20;1;13;2022;21;23;20;18.37;91;0;24.39;9.24;49;0.2;12.7487;3.89
17374299;2022-01-13 21:28:41;1;13;2022;21;28;41;18.4;91;0;24.37;9.31;49;0.201;12.7482;3.89
17374405;2022-01-13 21:34:08;1;13;2022;21;34;8;18.47;91;0;24.37;9.19;49;0.199;12.7478;3.89
17374633;2022-01-13 21:44:49;1;13;2022;21;44;49;18.53;91;0;24.32;9.29;48;0.201;12.7471;3.89
17374740;2022-01-13 21:50:10;1;13;2022;21;50;10;18.41;91;0;24.34;9.41;48;0.203;12.7469;3.89
17374837;2022-01-13 21:55:31;1;13;2022;21;55;31;18.26;91;0;24.32;9.41;48;0.203;12.7468;3.89
17374947;2022-01-13 22:00:57;1;13;2022;22;0;57;18.08;91;0;24.32;9.26;48;0.2;12.7471;3.89
17375050;2022-01-13 22:06:19;1;13;2022;22;6;19;18.02;92;0;24.32;9.26;48;0.2;12.7473;3.89
17375280;2022-01-13 22:17:07;1;13;2022;22;17;7;18.02;92;0;24.29;9.33;48;0.202;12.7473;3.89
17375506;2022-01-13 22:27:55;1;13;2022;22;27;55;18.02;92;0;24.24;9.33;48;0.202;12.7471;3.89
17375728;2022-01-13 22:38:43;1;13;2022;22;38;43;18.02;92;0;24.22;9.33;48;0.203;12.7467;3.89
17375960;2022-01-13 22:49:31;1;13;2022;22;49;31;18.02;92;0;24.22;9.33;48;0.203;12.7468;3.89
17376315;2022-01-13 23:05:46;1;13;2022;23;5;46;18.02;92;9;24.16;9.36;48;0.204;12.7462;3.88
17376421;2022-01-13 23:11:07;1;13;2022;23;11;7;18.02;92;29;24.16;9.26;48;0.202;12.746;3.88
17376532;2022-01-13 23:16:28;1;13;2022;23;16;28;18.39;91;68;24.14;9.26;48;0.202;12.7454;3.88
17376635;2022-01-13 23:21:49;1;13;2022;23;21;49;18.67;91;126;24.14;9.36;48;0.204;12.7445;3.88
17376855;2022-01-13 23:32:30;1;13;2022;23;32;30;18.88;90;325;24.11;9.16;48;0.2;12.743;3.88
17376971;2022-01-13 23:37:50;1;13;2022;23;37;50;19.03;90;403;24.11;9.33;48;0.203;12.7424;3.88
17377082;2022-01-13 23:43:11;1;13;2022;23;43;11;19.15;90;555;24.11;9.33;48;0.203;12.7417;3.88
17377192;2022-01-13 23:48:31;1;13;2022;23;48;31;19.16;89;810;24.09;9.36;48;0.204;12.7412;3.88
17377302;2022-01-13 23:53:51;1;13;2022;23;53;51;19.31;89;986;24.06;9.43;48;0.206;12.7401;3.88
17377405;2022-01-13 23:59:11;1;13;2022;23;59;11;19.42;89;1113;24.06;9.26;48;0.202;12.7393;3.88
17377514;2022-01-14 00:04:31;1;14;2022;0;4;31;19.58;88;1249;24.06;9.31;50;0.203;12.738;3.88
17377613;2022-01-14 00:09:51;1;14;2022;0;9;51;19.62;88;1362;24.06;9.36;50;0.204;12.7373;3.89
17377721;2022-01-14 00:15:11;1;14;2022;0;15;11;19.56;88;1477;24.04;9.31;49;0.203;12.7368;3.89
17377940;2022-01-14 00:25:50;1;14;2022;0;25;50;19.67;88;1704;24.01;9.21;49;0.202;12.7354;3.9
17378052;2022-01-14 00:31:10;1;14;2022;0;31;10;19.76;88;1740;23.99;9.26;49;0.203;12.7345;3.9
17378172;2022-01-14 00:36:29;1;14;2022;0;36;29;19.96;88;2183;23.99;9.31;49;0.204;12.7332;3.9
17378277;2022-01-14 00:41:48;1;14;2022;0;41;48;20.18;87;2022;23.99;9.38;49;0.205;12.7321;3.91
17378391;2022-01-14 00:47:08;1;14;2022;0;47;8;20.46;87;2045;23.99;9.33;48;0.204;12.7308;3.91
17378503;2022-01-14 00:52:26;1;14;2022;0;52;26;20.71;86;2115;23.96;9.36;48;0.205;12.7294;3.91
17378618;2022-01-14 00:57:45;1;14;2022;0;57;45;20.91;86;2183;23.94;9.36;48;0.205;12.7272;3.91
17378861;2022-01-14 01:08:28;1;14;2022;1;8;28;21.28;85;3545;23.91;9.46;48;0.207;12.7232;3.92
17379323;2022-01-14 01:30:08;1;14;2022;1;30;8;22.08;83;2616;23.91;9.38;48;0.206;12.7149;3.92
17379550;2022-01-14 01:40:50;1;14;2022;1;40;50;22.5;81;2804;23.86;9.36;48;0.206;12.7111;3.92
17379669;2022-01-14 01:46:08;1;14;2022;1;46;8;22.7;80;4226;23.86;9.31;48;0.205;12.7094;3.92
17379782;2022-01-14 01:51:26;1;14;2022;1;51;26;22.91;79;6350;23.84;9.38;48;0.206;12.7075;3.92
17379897;2022-01-14 01:56:44;1;14;2022;1;56;44;23.2;79;12161;23.84;9.31;48;0.205;12.7058;3.92
17380015;2022-01-14 02:02:02;1;14;2022;2;2;2;23.44;78;12331;23.84;9.36;48;0.206;12.7039;3.93
17380246;2022-01-14 02:12:37;1;14;2022;2;12;37;23.47;76;12391;23.81;9.29;48;0.205;12.7011;3.93
17380353;2022-01-14 02:17:55;1;14;2022;2;17;55;23.66;76;13878;23.84;9.43;48;0.207;12.6997;3.93
17380456;2022-01-14 02:23:12;1;14;2022;2;23;12;23.82;75;20723;23.81;9.41;48;0.207;12.6988;3.94
